,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,College,Withdrew No MT,Dropped no MT,Dropped no Fin
55988,55988,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
55989,55989,Registered,ID,11937,KC,B+,A,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
55990,55990,Registered,ID,11937,KC,A-,A,ARCH,ARCH,Fall 2025,SO,ID 11937,CAED,False,False,False
55991,55991,Registered,ID,11937,KC,B+,B+,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
55992,55992,Registered,ID,11937,KC,B-,A,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
55993,55993,Registered,ID,11937,KC,A-,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
55994,55994,Registered,ID,11937,KC,A,,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
55995,55995,Registered,ID,11937,KC,B,,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
55996,55996,Registered,ID,11937,KC,B,B-,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
55997,55997,Registered,ID,11937,KC,C,,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
55998,55998,Registered,ID,11937,KC,A-,B+,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
55999,55999,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56000,56000,Registered,ID,11937,KC,B-,A,ARCH,ID,Fall 2025,FR,ID 11937,CAED,False,False,False
56001,56001,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56002,56002,Registered,ID,11937,KC,A-,,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56003,56003,Registered,ID,11937,KC,S,S,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56004,56004,Registered,ID,11937,KC,F,,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56005,56005,Registered,ID,11937,KC,B+,B-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56006,56006,Registered,ID,11937,KC,A,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56007,56007,Registered,ID,11937,KC,A-,,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56008,56008,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SR,ID 11937,CAED,False,False,False
56009,56009,Registered,ID,11937,KC,A-,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56010,56010,Registered,ID,11937,KC,F,C,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
56011,56011,Registered,ID,11937,KC,B,B,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56012,56012,Registered,ID,11937,KC,A-,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56013,56013,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56014,56014,Std Withdrawn,ID,11937,KC,A-,A-,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
56015,56015,Registered,ID,11937,KC,C,,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
56016,56016,Registered,ID,11937,KC,A-,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56017,56017,Registered,ID,11937,KC,B,C-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56018,56018,Registered,ID,11937,KC,A-,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56019,56019,Registered,ID,11937,KC,A,B,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56020,56020,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56021,56021,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,FR,ID 11937,CAED,False,False,False
56022,56022,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56023,56023,Registered,ID,11937,KC,B+,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56024,56024,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56025,56025,Registered,ID,11937,KC,B+,B+,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
56026,56026,Registered,ID,11937,KC,B+,A,ARCH,OTH,Fall 2025,SO,ID 11937,Other,False,False,False
56027,56027,Registered,ID,11937,KC,B-,A,ARCH,ARCH,Fall 2025,FR,ID 11937,CAED,False,False,False
56028,56028,Registered,ID,11937,KC,B+,B-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56029,56029,Admin Dropped,ID,11937,KC,DR,DR,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,True,True
56030,56030,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56031,56031,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56032,56032,Registered,ID,11937,KC,A,A-,ARCH,ID,Fall 2025,FR,ID 11937,CAED,False,False,False
56033,56033,Registered,ID,11937,KC,C+,B-,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
56034,56034,Registered,ID,11937,KC,A-,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56035,56035,Registered,ID,11937,KC,F,F,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56036,56036,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56037,56037,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56038,56038,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,JR,ID 11937,CAED,False,False,False
56039,56039,Registered,ID,11937,KC,A,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56040,56040,Registered,ID,11937,KC,B+,B+,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56041,56041,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56042,56042,Registered,ID,11937,KC,A,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56043,56043,Registered,ID,11937,KC,B,B,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56044,56044,Registered,ID,11937,KC,B,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56045,56045,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,FR,ID 11937,CAED,False,False,False
56046,56046,Registered,ID,11937,KC,A-,B+,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56047,56047,Registered,ID,11937,KC,B+,B,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56048,56048,Registered,ID,11937,KC,A,A-,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56049,56049,Registered,ID,11937,KC,A,B+,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56050,56050,Registered,ID,11937,KC,C,,ARCH,ID,Fall 2025,SR,ID 11937,CAED,False,False,False
56051,56051,Registered,ID,11937,KC,B-,C+,ARCH,ID,Fall 2025,FR,ID 11937,CAED,False,False,False
56052,56052,Registered,ID,11937,KC,A,A,ARCH,ID,Fall 2025,SO,ID 11937,CAED,False,False,False
56053,56053,Registered,ID,13889,KC,B+,A,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56054,56054,Registered,ID,13889,KC,SF,C+,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56055,56055,Registered,ID,13889,KC,B,B-,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56056,56056,Registered,ID,13889,KC,,A,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56057,56057,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56058,56058,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56059,56059,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56060,56060,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56061,56061,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56062,56062,Registered,ID,13889,KC,D+,B,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56063,56063,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56064,56064,Registered,ID,13889,KC,A-,B,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56065,56065,Registered,ID,13889,KC,C+,C-,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56066,56066,Stopped Attending - Failed,ID,13889,KC,W,W,ARCH,ID,Spring 2023,SR,ID 13889,CAED,True,False,False
56067,56067,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56068,56068,Registered,ID,13889,KC,A-,B+,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56069,56069,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56070,56070,Registered,ID,13889,KC,B+,,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56071,56071,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56072,56072,Registered,ID,13889,KC,B,B,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56073,56073,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56074,56074,Stopped Attending - Failed,ID,13889,KC,W,W,ARCH,ID,Spring 2023,JR,ID 13889,CAED,True,False,False
56075,56075,Registered,ID,13889,KC,B+,C+,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56076,56076,Registered,ID,13889,KC,B,B,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56077,56077,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56078,56078,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56079,56079,Registered,ID,13889,KC,C,C+,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56080,56080,Registered,ID,13889,KC,C+,C+,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56081,56081,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56082,56082,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56083,56083,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56084,56084,Registered,ID,13889,KC,C+,D,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56085,56085,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56086,56086,Registered,ID,13889,KC,C,C,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56087,56087,Registered,ID,13889,KC,B,B,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56088,56088,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56089,56089,Registered,ID,13889,KC,B,C,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56090,56090,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56091,56091,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56092,56092,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56093,56093,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56094,56094,Registered,ID,13889,KC,C,B,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56095,56095,Registered,ID,13889,KC,B,B,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56096,56096,Registered,ID,13889,KC,B-,B,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56097,56097,Registered,ID,13889,KC,B,B,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56098,56098,Registered,ID,13889,KC,C-,C+,ARCH,ID,Spring 2023,SO,ID 13889,CAED,False,False,False
56099,56099,Registered,ID,13889,KC,A-,B+,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56100,56100,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56101,56101,Registered,ID,13889,KC,D,C+,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56102,56102,Registered,ID,13889,KC,B-,B,ARCH,ID,Spring 2023,SR,ID 13889,CAED,False,False,False
56103,56103,Registered,ID,13889,KC,C+,C,ARCH,ID,Spring 2023,JR,ID 13889,CAED,False,False,False
56104,56104,Registered,ID,13889,KC,A-,B,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56105,56105,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56106,56106,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56107,56107,Registered,ID,13889,KC,SF,F,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56108,56108,Registered,ID,13889,KC,A,B+,ARCH,ID,Spring 2024,SR,ID 13889,CAED,False,False,False
56109,56109,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56110,56110,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56111,56111,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56112,56112,Stopped Attending - Failed,ID,13889,KC,W,F,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56113,56113,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56114,56114,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56115,56115,Registered,ID,13889,KC,A,B,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56116,56116,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56117,56117,Registered,ID,13889,KC,B,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56118,56118,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56119,56119,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56120,56120,Registered,ID,13889,KC,F,D,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56121,56121,Registered,ID,13889,KC,B,F,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56122,56122,Registered,ID,13889,KC,A-,A-,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56123,56123,Registered,ID,13889,KC,A-,B,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56124,56124,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56125,56125,Registered,ID,13889,KC,B-,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56126,56126,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56127,56127,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56128,56128,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56129,56129,Registered,ID,13889,KC,A-,B+,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56130,56130,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56131,56131,Registered,ID,13889,KC,B+,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56132,56132,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56133,56133,Registered,ID,13889,KC,D+,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56134,56134,Registered,ID,13889,KC,C-,C-,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56135,56135,Registered,ID,13889,KC,B,F,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56136,56136,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56137,56137,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56138,56138,Registered,ID,13889,KC,B+,B+,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56139,56139,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56140,56140,Registered,ID,13889,KC,B-,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56141,56141,Registered,ID,13889,KC,B+,B+,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56142,56142,Stopped Attending - Failed,ID,13889,KC,W,W,ARCH,ID,Spring 2024,SO,ID 13889,CAED,True,False,False
56143,56143,Registered,ID,13889,KC,C-,D,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56144,56144,Registered,ID,13889,KC,A-,A-,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56145,56145,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56146,56146,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56147,56147,Registered,ID,13889,KC,F,,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56148,56148,Registered,ID,13889,KC,B+,A-,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56149,56149,Registered,ID,13889,KC,C,C,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56150,56150,Std Dropped,ID,13889,KC,DR,DR,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,True,True
56151,56151,Registered,ID,13889,KC,B,C,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56152,56152,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SR,ID 13889,CAED,False,False,False
56153,56153,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56154,56154,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56155,56155,Registered,ID,13889,KC,C-,B+,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56156,56156,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56157,56157,Registered,ID,13889,KC,A,B-,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56158,56158,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56159,56159,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56160,56160,Registered,ID,13889,KC,A-,A-,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56161,56161,Registered,ID,13889,KC,D,D,ARCH,ID,Spring 2024,SR,ID 13889,CAED,False,False,False
56162,56162,Registered,ID,13889,KC,A,B,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56163,56163,Registered,ID,13889,KC,A-,B,ARCH,ID,Spring 2024,SR,ID 13889,CAED,False,False,False
56164,56164,Registered,ID,13889,KC,B,B,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56165,56165,Registered,ID,13889,KC,A-,B+,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56166,56166,Never Attended - Failed,ID,13889,KC,C,D,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56167,56167,Registered,ID,13889,KC,B,B,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56168,56168,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56169,56169,Std Dropped,ID,13889,KC,DR,DR,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,True,True
56170,56170,Registered,ID,13889,KC,B,C+,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56171,56171,Registered,ID,13889,KC,B,B-,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56172,56172,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56173,56173,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56174,56174,Registered,ID,13889,KC,B,C,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56175,56175,Stopped Attending - Failed,ID,13889,KC,W,F,ARCH,ID,Spring 2024,SR,ID 13889,CAED,False,False,False
56176,56176,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56177,56177,Registered,ID,13889,KC,C,C,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56178,56178,Registered,ID,13889,KC,A-,A-,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56179,56179,Registered,ID,13889,KC,A,B,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56180,56180,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56181,56181,Std Dropped,ID,13889,KC,DR,DR,ARCH,ID,Spring 2024,SR,ID 13889,CAED,False,True,True
56182,56182,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56183,56183,Registered,ID,13889,KC,B,A,ARCH,ID,Spring 2024,SO,ID 13889,CAED,False,False,False
56184,56184,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2024,JR,ID 13889,CAED,False,False,False
56185,56185,Admin Dropped,ID,13889,KC,DR,DR,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,True,True
56186,56186,Registered,ID,13889,KC,A-,B,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56187,56187,Registered,ID,13889,KC,S,S,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56188,56188,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56189,56189,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56190,56190,Registered,ID,13889,KC,A-,A-,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56191,56191,Registered,ID,13889,KC,A-,A-,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56192,56192,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56193,56193,Registered,ID,13889,KC,D,,ARCH,ARTH,Spring 2025,JR,ID 13889,CotA,False,False,False
56194,56194,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56195,56195,Registered,ID,13889,KC,C,B-,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56196,56196,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56197,56197,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56198,56198,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56199,56199,Registered,ID,13889,KC,B,C,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56200,56200,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56201,56201,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56202,56202,Registered,ID,13889,KC,B,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56203,56203,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56204,56204,Registered,ID,13889,KC,B+,,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56205,56205,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56206,56206,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56207,56207,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56208,56208,Registered,ID,13889,KC,C+,C-,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56209,56209,Registered,ID,13889,KC,B,B+,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56210,56210,Stopped Attending - Failed,ID,13889,KC,W,F,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56211,56211,Registered,ID,13889,KC,A-,A,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56212,56212,Registered,ID,13889,KC,F,,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56213,56213,Registered,ID,13889,KC,B+,A-,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56214,56214,Registered,ID,13889,KC,B+,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56215,56215,Stopped Attending - Failed,ID,13889,KC,W,C+,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56216,56216,Registered,ID,13889,KC,A,A-,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56217,56217,Registered,ID,13889,KC,A,,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56218,56218,Stopped Attending - Failed,ID,13889,KC,W,B+,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56219,56219,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,SO,ID 13889,CAED,False,False,False
56220,56220,Registered,ID,13889,KC,A,A,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
56221,56221,Registered,ID,13889,KC,B+,B+,ARCH,ID,Spring 2025,JR,ID 13889,CAED,False,False,False
