,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Mid Term Grade Number,Final Grade Number,MT Intervention Needed
225,225,Registered,AED,22860,KC,C-,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,1.7,Passing MT Grade
226,226,Registered,AED,22860,KC,D,C-,ARCH,ARCH,202480,FR,AED 22860,CAED,CAED,1.7,1.0,FR/SO Intervention Needed
227,227,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,,Dropped Course
228,228,Registered,AED,22860,KC,A-,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.7,Passing MT Grade
229,229,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
230,230,Registered,AED,22860,KC,A,,ARCH,ID,202480,SO,AED 22860,CAED,CAED,,4.0,No MT Grade Entered
231,231,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
232,232,Registered,AED,22860,KC,D,F,ARCH,ID,202480,FR,AED 22860,CAED,CAED,0.0,1.0,FR/SO Intervention Needed
233,233,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
234,234,Registered,AED,22860,KC,A,A-,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.7,4.0,Passing MT Grade
235,235,Registered,AED,22860,KC,C,,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,2.0,No MT Grade Entered
236,236,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
238,238,Registered,AED,22860,KC,B,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,3.0,Passing MT Grade
239,239,Registered,AED,22860,KC,A,,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,4.0,No MT Grade Entered
240,240,Registered,AED,22860,KC,B+,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.3,Passing MT Grade
241,241,Registered,AED,22860,KC,A,,ARCH,ID,202480,SO,AED 22860,CAED,CAED,,4.0,No MT Grade Entered
242,242,Registered,AED,22860,KC,A,,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,4.0,No MT Grade Entered
243,243,Registered,AED,22860,KC,B+,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.3,Passing MT Grade
244,244,Registered,AED,22860,KC,A-,B,ARCH,FM,202480,FR,AED 22860,CotA,CAED,3.0,3.7,Passing MT Grade
245,245,Registered,AED,22860,KC,B+,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,3.3,Passing MT Grade
246,246,Registered,AED,22860,KC,B,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,3.0,Passing MT Grade
247,247,Registered,AED,22860,KC,B-,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,2.7,Passing MT Grade
248,248,Registered,AED,22860,KC,C-,C,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.0,1.7,FR/SO Intervention Needed
249,249,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
250,250,Registered,AED,22860,KC,A,A,ARCH,ID,202480,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
251,251,Registered,AED,22860,KC,A-,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,3.7,Passing MT Grade
252,252,Registered,AED,22860,KC,F,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,0.0,Passing MT Grade
253,253,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
254,254,Registered,AED,22860,KC,A-,A-,ARCH,ID,202480,SO,AED 22860,CAED,CAED,3.7,3.7,Passing MT Grade
255,255,Registered,AED,22860,KC,C+,C-,ARCH,ID,202480,FR,AED 22860,CAED,CAED,1.7,2.3,FR/SO Intervention Needed
256,256,Registered,AED,22860,KC,B,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.0,Passing MT Grade
257,257,Registered,AED,22860,KC,A-,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.7,Passing MT Grade
259,259,Registered,AED,22860,KC,F,F,ARCH,ID,202480,FR,AED 22860,CAED,CAED,0.0,0.0,FR/SO Intervention Needed
260,260,Registered,AED,22860,KC,A-,A-,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.7,3.7,Passing MT Grade
261,261,Registered,AED,22860,KC,D+,C+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.3,1.3,Passing MT Grade
262,262,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
263,263,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
264,264,Registered,AED,22860,KC,B-,C+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.3,2.7,Passing MT Grade
265,265,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
266,266,Registered,AED,22860,KC,B,B-,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.7,3.0,Passing MT Grade
268,268,Registered,AED,22860,KC,A,B+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.3,4.0,Passing MT Grade
269,269,Registered,AED,22860,KC,A,B+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.3,4.0,Passing MT Grade
270,270,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,202480,SO,AED 22860,CAED,CAED,0.0,0.0,Withdrew From Course
271,271,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
272,272,Registered,AED,22860,KC,B,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,3.0,Passing MT Grade
273,273,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
274,274,Registered,AED,22860,KC,A-,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.7,Passing MT Grade
275,275,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,202480,FR,AED 22860,CAED,CAED,0.0,0.0,FR/SO Intervention Needed
276,276,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
277,277,Registered,AED,22860,KC,A-,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,3.7,Passing MT Grade
278,278,Registered,AED,22860,KC,,C+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.3,,Passing MT Grade
279,279,Stopped Attending - Failed,AED,22860,KC,W,F,ARCH,ID,202480,FR,AED 22860,CAED,CAED,0.0,0.0,FR/SO Intervention Needed
280,280,Registered,AED,22860,KC,B,C+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.3,3.0,Passing MT Grade
281,281,Registered,AED,22860,KC,A-,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.7,Passing MT Grade
282,282,Registered,AED,22860,KC,B-,C,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.0,2.7,FR/SO Intervention Needed
283,283,Admin Dropped,AED,22860,KC,DR,DR,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,,Dropped Course
284,284,Registered,AED,22860,KC,A,A,ARCH,ID,202480,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
285,285,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
286,286,Registered,AED,22860,KC,B+,D,ARCH,ID,202480,FR,AED 22860,CAED,CAED,1.0,3.3,FR/SO Intervention Needed
287,287,Registered,AED,22860,KC,F,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,0.0,Passing MT Grade
288,288,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
289,289,Registered,AED,22860,KC,B+,A,ARCH,ARCH,202480,FR,AED 22860,CAED,CAED,4.0,3.3,Passing MT Grade
290,290,Registered,AED,22860,KC,B,B+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.3,3.0,Passing MT Grade
291,291,Registered,AED,22860,KC,B-,C,ARCH,ID,202480,SO,AED 22860,CAED,CAED,2.0,2.7,FR/SO Intervention Needed
292,292,Registered,AED,22860,KC,C+,B,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.0,2.3,Passing MT Grade
293,293,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,202480,SO,AED 22860,CAED,CAED,0.0,0.0,Withdrew From Course
294,294,Registered,AED,22860,KC,B,,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,3.0,No MT Grade Entered
295,295,Registered,AED,22860,KC,B+,A-,ARCH,ID,202480,SO,AED 22860,CAED,CAED,3.7,3.3,Passing MT Grade
296,296,Registered,AED,22860,KC,B,,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,3.0,No MT Grade Entered
297,297,Registered,AED,22860,KC,B+,B+,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.3,3.3,Passing MT Grade
298,298,Registered,AED,22860,KC,A-,B-,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.7,3.7,Passing MT Grade
299,299,Registered,AED,22860,KC,A,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
300,300,Registered,AED,22860,KC,A-,B+,ARCH,ID,202480,SO,AED 22860,CAED,CAED,3.3,3.7,Passing MT Grade
301,301,Never Attended - Failed,AED,22860,KC,C,C,ARCH,ID,202480,FR,AED 22860,CAED,CAED,2.0,2.0,FR/SO Intervention Needed
302,302,Registered,AED,22860,KC,B,A,ARCH,ID,202480,FR,AED 22860,CAED,CAED,4.0,3.0,Passing MT Grade
303,303,Registered,AED,22860,KC,B,B,ARCH,COMM,202480,FR,AED 22860,CCI,CAED,3.0,3.0,Passing MT Grade
304,304,Registered,AED,22860,KC,A,A-,ARCH,ID,202480,FR,AED 22860,CAED,CAED,3.7,4.0,Passing MT Grade
305,305,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,,Dropped Course
306,306,Registered,AED,22860,KC,A,B,ARCH,ARTH,202480,FR,AED 22860,CotA,CAED,3.0,4.0,Passing MT Grade
307,307,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,202480,FR,AED 22860,CAED,CAED,,,Dropped Course
308,308,Registered,AED,22860,KC,B+,B,ARCH,ID,202510,FR,AED 22860,CAED,CAED,3.0,3.3,Passing MT Grade
309,309,Registered,AED,22860,KC,C+,A-,ARCH,ID,202510,FR,AED 22860,CAED,CAED,3.7,2.3,Passing MT Grade
310,310,Registered,AED,22860,KC,B,A-,ARCH,ID,202510,SO,AED 22860,CAED,CAED,3.7,3.0,Passing MT Grade
311,311,Registered,AED,22860,KC,D,C-,ARCH,ID,202510,FR,AED 22860,CAED,CAED,1.7,1.0,FR/SO Intervention Needed
312,312,Registered,AED,22860,KC,A,A,ARCH,FD,202510,FR,AED 22860,CotA,CAED,4.0,4.0,Passing MT Grade
313,313,Registered,AED,22860,KC,A,A,ARCH,ID,202510,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
314,314,Registered,AED,22860,KC,C,B+,ARCH,DNST,202510,FR,AED 22860,CotA,CAED,3.3,2.0,Passing MT Grade
315,315,Registered,AED,22860,KC,A,A,ARCH,ID,202510,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
316,316,Registered,AED,22860,KC,A,A,ARCH,ARCH,202510,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
318,318,Registered,AED,22860,KC,A,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,4.0,Passing MT Grade
319,319,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,202580,FR,AED 22860,CAED,CAED,0.0,0.0,Withdrew From Course
320,320,Registered,AED,22860,KC,A-,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,3.7,Passing MT Grade
321,321,Registered,AED,22860,KC,A-,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,3.7,Passing MT Grade
322,322,Registered,AED,22860,KC,A,A,ARCH,ID,202580,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
323,323,Registered,AED,22860,KC,C+,C,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.0,2.3,FR/SO Intervention Needed
324,324,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
325,325,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
326,326,Registered,AED,22860,KC,B-,D,ARCH,ID,202580,FR,AED 22860,CAED,CAED,1.0,2.7,FR/SO Intervention Needed
327,327,Registered,AED,22860,KC,A-,A,ARCH,TDTP,202580,FR,AED 22860,CotA,CAED,4.0,3.7,Passing MT Grade
328,328,Registered,AED,22860,KC,A-,B+,ARCH,ID,202580,SO,AED 22860,CAED,CAED,3.3,3.7,Passing MT Grade
329,329,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
330,330,Registered,AED,22860,KC,A-,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,3.7,Passing MT Grade
331,331,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
332,332,Registered,AED,22860,KC,A-,B,ARCH,ID,202580,SO,AED 22860,CAED,CAED,3.0,3.7,Passing MT Grade
333,333,Registered,AED,22860,KC,C,B+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.3,2.0,Passing MT Grade
334,334,Registered,AED,22860,KC,A,,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,4.0,No MT Grade Entered
335,335,Registered,AED,22860,KC,A-,F,ARCH,ID,202580,FR,AED 22860,CAED,CAED,0.0,3.7,FR/SO Intervention Needed
336,336,Registered,AED,22860,KC,A,A,ARCH,ID,202580,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
337,337,Registered,AED,22860,KC,B-,C+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.3,2.7,Passing MT Grade
338,338,Registered,AED,22860,KC,A-,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,3.7,Passing MT Grade
339,339,Registered,AED,22860,KC,C-,F,ARCH,ID,202580,FR,AED 22860,CAED,CAED,0.0,1.7,FR/SO Intervention Needed
340,340,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,202580,SO,AED 22860,CAED,CAED,0.0,0.0,Withdrew From Course
341,341,Registered,AED,22860,KC,A-,B+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.3,3.7,Passing MT Grade
342,342,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
343,343,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
344,344,Registered,AED,22860,KC,A,A,ARCH,ID,202580,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
345,345,Registered,AED,22860,KC,A,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,4.0,Passing MT Grade
346,346,Registered,AED,22860,KC,B+,C+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.3,3.3,Passing MT Grade
347,347,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
348,348,Registered,AED,22860,KC,A,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,4.0,Passing MT Grade
349,349,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
350,350,Registered,AED,22860,KC,A,C,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.0,4.0,FR/SO Intervention Needed
351,351,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
352,352,Registered,AED,22860,KC,A-,B+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.3,3.7,Passing MT Grade
353,353,Registered,AED,22860,KC,D,C,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.0,1.0,FR/SO Intervention Needed
354,354,Registered,AED,22860,KC,A-,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,3.7,Passing MT Grade
355,355,Registered,AED,22860,KC,B,B-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.7,3.0,Passing MT Grade
356,356,Registered,AED,22860,KC,A,,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,4.0,No MT Grade Entered
357,357,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
359,359,Registered,AED,22860,KC,A-,B+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.3,3.7,Passing MT Grade
360,360,Registered,AED,22860,KC,B+,,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,3.3,No MT Grade Entered
361,361,Registered,AED,22860,KC,C-,F,ARCH,ID,202580,FR,AED 22860,CAED,CAED,0.0,1.7,FR/SO Intervention Needed
362,362,Registered,AED,22860,KC,A-,C,ARCH,ID,202580,SO,AED 22860,CAED,CAED,2.0,3.7,FR/SO Intervention Needed
363,363,Registered,AED,22860,KC,B+,B,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.0,3.3,Passing MT Grade
364,364,Registered,AED,22860,KC,B+,,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,3.3,No MT Grade Entered
365,365,Registered,AED,22860,KC,A,A,ARCH,SART,202580,JR,AED 22860,CotA,CAED,4.0,4.0,Passing MT Grade
366,366,Registered,AED,22860,KC,C+,C+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.3,2.3,Passing MT Grade
367,367,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
368,368,Registered,AED,22860,KC,A-,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,3.7,Passing MT Grade
369,369,Registered,AED,22860,KC,D,B,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.0,1.0,Passing MT Grade
370,370,Registered,AED,22860,KC,C+,B,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.0,2.3,Passing MT Grade
371,371,Registered,AED,22860,KC,A-,B-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,2.7,3.7,Passing MT Grade
373,373,Registered,AED,22860,KC,C,B,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.0,2.0,Passing MT Grade
374,374,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
375,375,Registered,AED,22860,KC,A-,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,3.7,Passing MT Grade
376,376,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
377,377,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,202580,SO,AED 22860,CAED,CAED,,,Dropped Course
378,378,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
379,379,Registered,AED,22860,KC,,A,ARCH,ID,202580,SO,AED 22860,CAED,CAED,4.0,,Passing MT Grade
380,380,Registered,AED,22860,KC,A,A,ARCH,ID,202580,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
381,381,Registered,AED,22860,KC,B+,B+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.3,3.3,Passing MT Grade
382,382,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
383,383,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
384,384,Registered,AED,22860,KC,A-,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,3.7,Passing MT Grade
385,385,Registered,AED,22860,KC,B+,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,3.3,Passing MT Grade
386,386,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
387,387,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
388,388,Registered,AED,22860,KC,A,B+,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.3,4.0,Passing MT Grade
389,389,Registered,AED,22860,KC,A,A-,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.7,4.0,Passing MT Grade
390,390,Registered,AED,22860,KC,A,A,ARCH,ID,202580,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
391,391,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
392,392,Std Dropped,AED,22860,KC,DR,DR,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,,Dropped Course
393,393,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,202580,FR,AED 22860,CAED,CAED,0.0,0.0,Withdrew From Course
394,394,Registered,AED,22860,KC,C+,B,ARCH,ID,202580,FR,AED 22860,CAED,CAED,3.0,2.3,Passing MT Grade
395,395,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
396,396,Registered,AED,22860,KC,A,,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,4.0,No MT Grade Entered
397,397,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
398,398,Registered,AED,22860,KC,C+,B,ARCH,ID,202580,SO,AED 22860,CAED,CAED,3.0,2.3,Passing MT Grade
399,399,Registered,AED,22860,KC,A,A,ARCH,ID,202580,FR,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
400,400,Registered,AED,22860,KC,A,A,ARCH,ID,202580,SO,AED 22860,CAED,CAED,4.0,4.0,Passing MT Grade
401,401,Registered,AED,22860,KC,A-,,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,3.7,No MT Grade Entered
402,402,Registered,AED,22860,KC,B,,ARCH,ID,202580,FR,AED 22860,CAED,CAED,,3.0,No MT Grade Entered
403,403,Registered,AED,22860,KC,,B,ARCH,ID,202610,FR,AED 22860,CAED,CAED,3.0,,Passing MT Grade
405,405,Registered,AED,22860,KC,,A,ARCH,ID,202610,SR,AED 22860,CAED,CAED,4.0,,Passing MT Grade
406,406,Registered,AED,22860,KC,,,ARCH,ID,202610,FR,AED 22860,CAED,CAED,,,No MT Grade Entered
407,407,Registered,AED,22860,KC,,A-,ARCH,ID,202610,FR,AED 22860,CAED,CAED,3.7,,Passing MT Grade
408,408,Registered,AED,22860,KC,,A,ARCH,ID,202610,FR,AED 22860,CAED,CAED,4.0,,Passing MT Grade
409,409,Registered,AED,22860,KC,,A,ARCH,ID,202610,SO,AED 22860,CAED,CAED,4.0,,Passing MT Grade
410,410,Registered,AED,22860,KC,,A,ARCH,ID,202610,FR,AED 22860,CAED,CAED,4.0,,Passing MT Grade
411,411,Registered,AED,22860,KC,,A,ARCH,ID,202610,SO,AED 22860,CAED,CAED,4.0,,Passing MT Grade
412,412,Registered,AED,22860,KC,,A,ARCH,ID,202610,SO,AED 22860,CAED,CAED,4.0,,Passing MT Grade
413,413,Stopped Attending - Failed,AED,22860,KC,W,W,ARCH,ID,202610,FR,AED 22860,CAED,CAED,0.0,0.0,Withdrew From Course
422,422,Registered,ARCH,16841,KC,A,,ARCH,COMA,202280,SO,ARCH 16841,CAED,CAED,,4.0,No MT Grade Entered
438,438,Registered,ARCH,16841,KC,B+,B+,ARCH,COMA,202280,SO,ARCH 16841,CAED,CAED,3.3,3.3,Passing MT Grade
441,441,Registered,ARCH,16841,KC,B-,C-,ARCH,DMP,202280,SO,ARCH 16841,CCI,CAED,1.7,2.7,FR/SO Intervention Needed
444,444,Registered,ARCH,16841,KC,A-,B,ARCH,COMA,202280,FR,ARCH 16841,CAED,CAED,3.0,3.7,Passing MT Grade
446,446,Registered,ARCH,16841,KC,A-,B+,ARCH,COMA,202280,FR,ARCH 16841,CAED,CAED,3.3,3.7,Passing MT Grade
470,470,Registered,ARCH,16841,KC,A,B+,ARCH,COMM,202280,SO,ARCH 16841,CCI,CAED,3.3,4.0,Passing MT Grade
475,475,Registered,ARCH,16841,KC,B+,B-,ARCH,VCD,202280,JR,ARCH 16841,CCI,CAED,2.7,3.3,Passing MT Grade
488,488,Registered,ARCH,16841,KC,B,C,ARCH,COMA,202280,FR,ARCH 16841,CAED,CAED,2.0,3.0,FR/SO Intervention Needed
492,492,Registered,ARCH,16841,KC,A,A,ARCH,COMA,202280,JR,ARCH 16841,CAED,CAED,4.0,4.0,Passing MT Grade
493,493,Registered,ARCH,16841,KC,B,B+,ARCH,VCD,202280,JR,ARCH 16841,CCI,CAED,3.3,3.0,Passing MT Grade
494,494,Registered,ARCH,16841,KC,A,A-,ARCH,DMP,202280,JR,ARCH 16841,CCI,CAED,3.7,4.0,Passing MT Grade
497,497,Registered,ARCH,16841,KC,B+,B,ARCH,JNL,202280,SO,ARCH 16841,CCI,CAED,3.0,3.3,Passing MT Grade
502,502,Registered,ARCH,16841,KC,A,A,ARCH,COMA,202280,JR,ARCH 16841,CAED,CAED,4.0,4.0,Passing MT Grade
512,512,Registered,ARCH,16841,KC,A,,ARCH,VCD,202280,SR,ARCH 16841,CCI,CAED,,4.0,No MT Grade Entered
518,518,Registered,ARCH,16841,KC,A,A,ARCH,COMM,202280,JR,ARCH 16841,CCI,CAED,4.0,4.0,Passing MT Grade
532,532,Registered,ARCH,16841,KC,A,A,ARCH,COMM,202280,SR,ARCH 16841,CCI,CAED,4.0,4.0,Passing MT Grade
536,536,Registered,ARCH,16841,KC,B-,B+,ARCH,COMA,202280,SR,ARCH 16841,CAED,CAED,3.3,2.7,Passing MT Grade
537,537,Registered,ARCH,16841,KC,B-,C+,ARCH,VCD,202280,JR,ARCH 16841,CCI,CAED,2.3,2.7,Passing MT Grade
538,538,Registered,ARCH,16841,KC,B+,B+,ARCH,COMA,202280,FR,ARCH 16841,CAED,CAED,3.3,3.3,Passing MT Grade
541,541,Registered,ARCH,16841,KC,A-,B+,ARCH,COMM,202280,SO,ARCH 16841,CCI,CAED,3.3,3.7,Passing MT Grade
546,546,Registered,ARCH,16841,KC,B+,B,ARCH,COMA,202280,FR,ARCH 16841,CAED,CAED,3.0,3.3,Passing MT Grade
550,550,Registered,ARCH,16841,KC,A,A,ARCH,VCD,202280,SO,ARCH 16841,CCI,CAED,4.0,4.0,Passing MT Grade
551,551,Registered,ARCH,16841,KC,A,A,ARCH,COMA,202280,JR,ARCH 16841,CAED,CAED,4.0,4.0,Passing MT Grade
